split,label,model_guess,confidence,line,source_file,line_no,auto
train,unclear,unclear,0.99,"address ""192.168.1.0/24""",houdev_vyos_dhcpv6_pd_client.conf,200,default
eval,unclear,unclear,0.99,set interfaces ae1 unit 0 family ethernet-switching vlan members VLAN699,saidvandeklundert_snmpv3_junos172.set,150,default
eval,unclear,unclear,0.99,set interfaces ae1 unit 0 family ethernet-switching vlan members VLAN999,saidvandeklundert_snmpv3_junos172.set,204,default
train,SKIP,unclear,0.99,"set *FFFFFFFE address-list="""" !bridge !bridge-horizon bridge-learning=default !bridge-path-cost !bridge-port-priority change-tcp-mss=yes !dns-server !idle-timeout !incoming-filter !insert-queue-before !interface-list !local-address \",routeros_diff_verbose_export.rsc,113,SKIP
eval,unclear,unclear,0.99,ip address 192.168.3.12/17,canu_sw-leaf-bmc-001.cfg,14,default
train,unclear,unclear,0.99,set interfaces ae4 unit 0 family ethernet-switching vlan members VLAN859,saidvandeklundert_snmpv3_junos172.set,480,default
eval,unclear,unclear,0.99,set policy-options policy-statement PROD-EXT term 10 then accept,jnprautomate_mnha_vsrx_a_junos.set,511,default
train,unclear,unclear,0.99,ip address 10.13.13.1 255.255.255.0,cml_basic_forwarding_iosv_r1_ospf.txt,37,default
train,unclear,unclear,0.99,set policy-options policy-statement import-underlay term loopbacks then accept,batfish_evpntype5_router1_junos2541.set,65,default
train,unclear,unclear,0.99,set interfaces ae4 unit 0 family ethernet-switching vlan members VLAN893,saidvandeklundert_snmpv3_junos172.set,484,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN852,saidvandeklundert_snmpv3_junos172.set,397,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN862,saidvandeklundert_snmpv3_junos172.set,400,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN800,saidvandeklundert_snmpv3_junos172.set,788,default
train,unclear,unclear,0.99,set interfaces ae101 unit 0 family ethernet-switching vlan members VLAN110,saidvandeklundert_snmpv3_junos172.set,681,default
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN842,saidvandeklundert_snmpv3_junos172.set,384,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN813,saidvandeklundert_snmpv3_junos172.set,348,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN821,saidvandeklundert_snmpv3_junos172.set,356,default
train,unclear,unclear,0.99,set interfaces ae2 unit 0 family ethernet-switching vlan members VLAN310,saidvandeklundert_snmpv3_junos172.set,238,default
train,unclear,unclear,0.99,set interfaces xe-0/0/6:2 unit 10 family iso,ksator_labmgmt_qfx10k2_junos173.set,56,default
train,unclear,unclear,0.99,set dedicated-to management,user_contrib_fg100e_fos7213.conf,468,default
train,unclear,unclear,0.99,"set dnsfilter-profile ""standard block to inet""",user_contrib_fg100e_fos7213.conf,28910,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN892,saidvandeklundert_snmpv3_junos172.set,839,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN829,saidvandeklundert_snmpv3_junos172.set,362,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN844,saidvandeklundert_snmpv3_junos172.set,369,default
eval,unclear,unclear,0.99,ip address virtual 10.1.31.1/24,batfish_labval_dc1_leaf2a_eos4230.txt,230,default
eval,unclear,unclear,0.99,set policy-options policy-statement vni20100-EXPORT term ISIS then accept,ksator_labmgmt_qfx10k2_junos173.set,272,default
train,unclear,unclear,0.99,set voip-profile '',user_contrib_fg100e_fos7213.conf,32433,default
train,unclear,unclear,0.99,set deviceconfig system dns-setting servers primary 8.8.8.8,iron_skillet_panorama_full.conf,17,default
eval,unclear,unclear,0.99,set routing-instances PROD interface ge-0/0/3.0,jnprautomate_mnha_vsrx_a_junos.set,623,default
train,unclear,unclear,0.99,"edit ""Yahoo-Inbound_Email""",kevinguenay_fgt_70g_branch.conf,1133,rule
train,unclear,unclear,0.99,ip address 192.168.0.131/26,azsupport_TOR2_Sample.cfg,84,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN899,saidvandeklundert_snmpv3_junos172.set,824,default
train,unclear,unclear,0.99,set access firewall-authentication web-authentication default-profile USER-AUTH,jnprautomate_mnha_vsrx_a_junos.set,564,default
train,unclear,unclear,0.99,set outbreak-prevention-cache-ttl 300,user_contrib_fg100e_fos7213.conf,21434,default
train,unclear,unclear,0.99,"edit ""VNC-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,5027,rule
train,unclear,unclear,0.99,ip address 10.16.13.1 255.255.255.0,racc_csr1000v_iosxe169_bgp_ospf.txt,187,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN894,saidvandeklundert_snmpv3_junos172.set,843,default
eval,unclear,unclear,0.99,set interfaces ae6 unit 0 family ethernet-switching vlan members VLAN310,saidvandeklundert_snmpv3_junos172.set,594,default
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN831,saidvandeklundert_snmpv3_junos172.set,364,default
train,unclear,unclear,0.99,config webfilter fortiguard,user_contrib_fg100e_fos7213.conf,21233,default
train,unclear,unclear,0.99,ip address virtual source-nat vrf Tenant_B_OPZone address 10.2.255.4,batfish_eos_evpn_vlan_based_leaf.txt,206,default
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN856,saidvandeklundert_snmpv3_junos172.set,388,default
eval,unclear,unclear,0.99,config application custom,user_contrib_fg100e_fos7213.conf,26360,default
train,unclear,unclear,0.99,set interfaces ge-0/0/0 unit 0 family inet address 10.0.0.1/31,kitchen_sink.set,70,default
eval,unclear,unclear,0.99,"edit ""Xero-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,3251,rule
train,unclear,unclear,0.99,"edit ""Slack-Inbound_Email""",kevinguenay_fgt_70g_branch.conf,4403,rule
train,unclear,unclear,0.99,config web-proxy wisp,user_contrib_fg100e_fos7213.conf,26352,default
train,unclear,unclear,0.99,snmp-server location UC Santa Cruz 4900M,batfish_cisco_snmp.txt,81,rule
train,unclear,unclear,0.99,set outbreak-prevention-cache-mpercent 2,user_contrib_fg100e_fos7213.conf,21435,default
eval,unclear,unclear,0.99,set interfaces ae4 unit 0 family ethernet-switching vlan members VLAN699,saidvandeklundert_snmpv3_junos172.set,417,default
train,unclear,unclear,0.99,set interfaces ae4 unit 0 family ethernet-switching vlan members VLAN999,saidvandeklundert_snmpv3_junos172.set,471,default
eval,unclear,unclear,0.99,config firewall ipmacbinding setting,user_contrib_fg100e_fos7213.conf,31291,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN841,saidvandeklundert_snmpv3_junos172.set,383,default
train,unclear,unclear,0.99,add action=mark-connection chain=prerouting connection-mark=no-mark new-connection-mark=OTHER passthrough=yes,routeros_diff_verbose_export.rsc,330,default
eval,unclear,unclear,0.99,ip address 10.16.12.1 255.255.255.0,racc_csr1000v_iosxe169_bgp_ospf.txt,184,default
train,unclear,unclear,0.99,add action=accept chain=forward in-interface=upstream src-address=172.31.0.0/16,routeros_diff_verbose_export.rsc,289,default
eval,unclear,unclear,0.99,"edit ""Bill-Inbound_Email""",kevinguenay_fgt_70g_branch.conf,3497,rule
train,unclear,unclear,0.99,set security policies from-zone RA-VPN to-zone INT policy VPN-ANY match destination-address any,jnprautomate_mnha_vsrx_a_junos.set,273,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN900,saidvandeklundert_snmpv3_junos172.set,825,default
train,unclear,unclear,0.99,config firewall addrgrp6,user_contrib_fg100e_fos7213.conf,23165,default
train,unclear,unclear,0.99,set policy-options policy-statement export-underlay term loopbacks then accept,batfish_evpntype5_router1_junos2541.set,55,default
train,SKIP,logging_enabled:true,0.99,! LOGGING / AUDIT,ios-layer2-layer3-secure-baseline-v1.cfg,104,rule
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN863,saidvandeklundert_snmpv3_junos172.set,849,default
eval,unclear,unclear,0.99,set type ipprefix,user_contrib_fg100e_fos7213.conf,23101,default
eval,unclear,unclear,0.99,snmp-server community dummy@dummy RW 2,batfish_cisco_snmp.txt,13,rule
train,unclear,unclear,0.99,set interfaces ae101 unit 0 family ethernet-switching vlan members VLAN830,saidvandeklundert_snmpv3_junos172.set,719,default
train,unclear,unclear,0.99,"set shared report-group ""Possible Compromise"" custom-widget 2 custom-report ""Wildfire malicious verdicts""",iron_skillet_panos_full.conf,812,default
eval,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN849,saidvandeklundert_snmpv3_junos172.set,820,default
train,unclear,unclear,0.99,set interfaces ae1 unit 0 family ethernet-switching vlan members VLAN310,saidvandeklundert_snmpv3_junos172.set,149,default
train,SKIP,unclear,0.99,# shared profile groups,iron_skillet_panorama_full.conf,572,rule
eval,unclear,unclear,0.99,set policy-options policy-statement vni20004-EXPORT term ISIS then community add vni20004,ksator_labmgmt_qfx10k2_junos173.set,255,default
train,unclear,unclear,0.99,set interfaces et-0/0/13 unit 0 family inet address 10.254.254.2/31,ksator_labmgmt_qfx10k2_junos173.set,69,default
train,unclear,unclear,0.99,"set shared reports ""Wildfire malicious verdicts"" query ""(app neq smtp) and (category neq benign)""",iron_skillet_panos_full.conf,785,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN710,saidvandeklundert_snmpv3_junos172.set,782,default
eval,unclear,unclear,0.99,set snmp-index 10,kevinguenay_fgt_70g_branch.conf,194,rule
train,unclear,unclear,0.99,ip name-server vrf MGMT 192.168.2.1,batfish_eos_evpn_vlan_based_leaf.txt,14,default
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN854,saidvandeklundert_snmpv3_junos172.set,386,default
eval,unclear,unclear,0.99,ip address 10.22.0.2/32,netutils_aoscx_snmpv3_glcx1009.cfg,310,default
eval,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN851,saidvandeklundert_snmpv3_junos172.set,821,default
train,unclear,unclear,0.99,"set shared profiles virus Exception-AV mlav-engine-filebased-enabled ""PowerShell Script 2"" mlav-policy-action enable",iron_skillet_panorama_full.conf,266,rule
train,unclear,unclear,0.99,ability to walk multiple <subinterface> entries under the SAME,kitchen_sink.xml,145,default
eval,unclear,unclear,0.99,forward-delay=15s igmp-snooping=no max-learned-entries=auto \,user_contrib_crs310_ros7.rsc,12,rule
train,unclear,unclear,0.99,"edit ""Dailymotion-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,6017,rule
eval,unclear,unclear,0.99,config firewall schedule group,user_contrib_fg100e_fos7213.conf,30950,default
train,unclear,unclear,0.99,ip address 10.30.60.1 255.255.255.0,hpe_community_5406rzl2_kb1515.cfg,25,default
train,unclear,unclear,0.99,ipv6-flow-label=yes is-multicast=yes last-forwarded=yes nat-dst-address=\,user_contrib_crs310_ros7.rsc,605,rule
train,unclear,unclear,0.99,set access address-assignment pool 192_168_4_0-24 family inet network 192.168.4.0/24,jnprautomate_mnha_vsrx_a_junos.set,558,default
train,unclear,unclear,0.99,set policy-options prefix-list DEFAULT-ROUTE 0.0.0.0/0,jnprautomate_mnha_vsrx_a_junos.set,408,default
train,unclear,unclear,0.99,set groups POC_Lab interfaces em0 unit 0 family inet address 172.25.90.174/24,ksator_labmgmt_qfx10k2_junos173.set,23,default
train,unclear,unclear,0.99,ip address 10.10.10.5/30,nautobot_gc_nxos_snmp_spine01_nxos933.txt,242,default
train,unclear,unclear,0.99,ip address 10.2.0.12/32,canu_sw-leaf-bmc-001.cfg,36,default
eval,unclear,unclear,0.99,set policy-options policy-statement export-underlay term default-route from protocol static,batfish_evpntype5_router1_junos2541.set,59,default
eval,SKIP,unclear,0.99,"set [ find default=yes ] add-mac-cookie=yes address-list="""" idle-timeout=none \",user_contrib_crs310_ros7.rsc,241,SKIP
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN858,saidvandeklundert_snmpv3_junos172.set,835,default
train,unclear,unclear,0.99,aaa accounting system default start-stop group tacacs+,batfish_cisco_aaa.txt,37,rule
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN861,saidvandeklundert_snmpv3_junos172.set,844,default
train,unclear,unclear,0.99,ip dns server-address 10.2.120.98 vrf mgmt,aoscx_dcn_arch4_core1_1.cfg,157,default
train,unclear,unclear,0.99,set policy-options policy-statement EXT-IKE-GW term 10 from prefix-list REMOTE-IKE-GATEWAYS,jnprautomate_mnha_vsrx_a_junos.set,437,default
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN839,saidvandeklundert_snmpv3_junos172.set,366,default
train,unclear,unclear,0.99,set interfaces ae102 unit 0 family ethernet-switching vlan members VLAN740,saidvandeklundert_snmpv3_junos172.set,786,default
train,unclear,unclear,0.99,"set [ find default-name=ether5 ] comment=""WiFi AP""",taqavi_initial_provisioning.rsc,37,default
train,logging_enabled:true,logging_enabled:true,0.99,logging asdm errors,batfish_cisco_logging.txt,16,rule
eval,unclear,unclear,0.99,set filter-type type,user_contrib_fg100e_fos7213.conf,26700,default
train,unclear,unclear,0.99,"edit ""Atlassian-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,3206,rule
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN898,saidvandeklundert_snmpv3_junos172.set,405,default
train,SKIP,unclear,0.99,set deviceconfig setting management idle-timeout 10,iron_skillet_panorama_full.conf,66,SKIP
eval,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN836,saidvandeklundert_snmpv3_junos172.set,377,default
eval,unclear,unclear,0.99,"set comment ""Protect against HTTP server-side vulnerabilities.""",user_contrib_fg100e_fos7213.conf,26135,rule
train,unclear,unclear,0.99,ip address 10.30.70.1 255.255.255.0,hpe_community_5406rzl2_kb1515.cfg,30,default
train,unclear,unclear,0.99,set interfaces ae5 unit 0 family ethernet-switching vlan members VLAN103,saidvandeklundert_snmpv3_junos172.set,502,default
train,unclear,unclear,0.99,max-server-connections=600 parent-proxy=:: parent-proxy-port=0 port=8080 serialize-connections=no src-address=::,routeros_diff_verbose_export.rsc,362,default
eval,unclear,unclear,0.99,"edit ""Bitdefender-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,5162,rule
train,unclear,unclear,0.99,set interfaces ae3 unit 0 family ethernet-switching vlan members VLAN848,saidvandeklundert_snmpv3_junos172.set,370,default
train,unclear,unclear,0.99,set action-type fortiexplorer-notification,kevinguenay_fgt_70g_branch.conf,7911,default
train,logging_enabled:true,logging_enabled:true,0.99,set template iron-skillet config shared log-settings syslog Sample_Syslog_Profile server Sample_Syslog facility LOG_USER,iron_skillet_panorama_full.conf,741,rule
eval,unclear,unclear,0.99,set interfaces ae2 unit 0 family ethernet-switching vlan members VLAN830,saidvandeklundert_snmpv3_junos172.set,274,default
train,unclear,unclear,0.99,ip address 198.51.100.1 255.255.255.0,racc_csr1_iosxe173_umbrella_sig.txt,218,default
eval,unclear,unclear,0.99,set access address-assignment pool pool_ge_0_0_1_0 family inet range r1 high 192.168.10.200,kitchen_sink.set,205,default
train,unclear,unclear,0.99,"edit ""Bill-Outbound_Email""",kevinguenay_fgt_70g_branch.conf,3485,rule
eval,unclear,unclear,0.99,set interfaces et-0/0/48 ether-options 802.3ad ae1,ksator_labmgmt_qfx5100_junos173.set,61,default
eval,unclear,unclear,0.99,"edit ""VK-Inbound_Email""",kevinguenay_fgt_70g_branch.conf,2606,rule
eval,unclear,unclear,0.99,ip address 192.168.100.101 255.255.255.255,ciscolive_brkops1104_evpn_leaf_iosxe1715.txt,142,default
eval,unclear,unclear,0.99,"set device-group sample_devicegroup report-group ""Possible Compromise"" variable title value ""Possible Compromise""",iron_skillet_panorama_full.conf,856,default
train,unclear,unclear,0.99,"set shared profiles virus Exception-AV mlav-engine-filebased-enabled ""PowerShell Script 1"" mlav-policy-action enable",iron_skillet_panorama_full.conf,265,rule
